salario_hora,no_ambos_padres_bio,educacion,edad,afqt_score,mujer,hispano,negro
14,0,12,48,58,1,0,0
24.030000000000001,0,16,52,98,0,0,0
19.23,0,18,47,87,1,0,0
14,0,12,52,69,0,0,0
17.25,0,14,50,51,1,0,0
38.289999999999999,0,14,52,83,0,0,0
9,0,12,51,79,1,0,0
21.629999999999999,0,13,52,69,0,0,0
20.670000000000002,1,12,51,88,0,0,0
20.969999999999999,0,18,46,72,1,0,0
19.440000000000001,0,12,49,50,0,0,0
13.73,0,14,52,80,0,0,0
12.77,0,13,52,58,1,0,0
25,1,16,49,67,0,0,0
38.460000000000001,0,16,48,71,0,0,0
28.609999999999999,0,16,46,65,0,0,0
50.479999999999997,0,16,51,90,0,0,0
46.149999999999999,0,16,48,71,0,0,0
14.5,0,18,47,49,0,0,0
11,1,14,48,13,1,0,0
24.350000000000001,0,12,53,50,0,0,0
16.5,0,12,50,19,0,0,0
11.25,0,12,51,38,0,0,0
14.74,0,12,51,34,0,0,0
0.47999999999999998,0,12,47,13,0,0,0
8.75,0,12,45,9,1,0,0
282.05000000000001,0,20,50,90,0,0,0
19.370000000000001,0,16,45,23,1,0,0
12.5,0,13,46,72,0,0,0
23.66,0,12,45,42,0,0,0
18,1,12,50,22,0,0,0
13,1,8,49,1,0,0,0
,1,11,45,3,1,0,0
,1,12,52,4,0,0,0
,1,9,48,3,0,0,0
33.140000000000001,1,18,49,38,1,0,0
16.440000000000001,1,14,46,38,1,0,0
30.190000000000001,0,20,50,98,0,0,0
10.09,0,13,45,32,1,0,0
10,0,10,46,13,0,0,0
16.379999999999999,0,13,51,51,1,0,0
17.48,1,12,49,73,1,0,0
21.789999999999999,0,12,51,65,0,0,0
42.729999999999997,0,16,45,70,1,0,0
14.449999999999999,0,14,49,46,1,0,0
10.609999999999999,0,13,47,41,1,0,0
13.75,0,14,45,64,1,0,0
17.48,0,12,52,63,0,0,0
17.300000000000001,0,15,50,59,1,0,0
8.2400000000000002,0,12,48,17,1,0,0
,0,9,52,1,0,0,0
,0,7,51,24,0,0,0
18,0,8,46,2,0,0,0
,0,13,46,28,1,0,0
6.9699999999999998,0,16,52,65,0,0,0
12.94,0,12,51,8,0,0,0
,0,7,46,11,0,0,0
22.109999999999999,0,12,45,14,0,0,0
27.5,0,14,50,29,1,0,0
19.23,0,12,49,54,0,0,0
13.67,0,8,49,4,0,1,0
12.5,0,8,46,3,1,1,0
,0,9,52,18,1,1,0
19.23,0,12,47,26,1,0,0
10,0,13,46,66,1,0,0
33.649999999999999,0,19,47,57,1,0,0
16,0,12,45,52,1,0,0
28.84,0,16,45,49,1,0,0
10.220000000000001,1,10,47,13,1,0,0
10,1,12,45,23,1,0,0
20.93,0,14,47,99,1,0,0
18.68,1,10,52,25,0,0,0
38.460000000000001,0,13,47,54,0,0,0
17.440000000000001,0,13,46,57,1,0,0
20.829999999999998,0,12,47,64,0,0,0
34.609999999999999,1,16,51,78,0,0,0
9.0099999999999998,0,12,51,63,1,0,0
,0,13,51,66,1,0,0
38.18,0,14,46,75,1,0,0
15.859999999999999,0,12,48,8,0,1,0
,0,16,47,15,1,1,0
5.7599999999999998,0,13,46,10,1,1,0
8.5,0,13,48,30,1,0,0
19.23,0,15,49,78,1,0,0
,0,12,51,83,1,0,0
28.640000000000001,0,18,52,94,1,0,0
48.07,0,15,45,68,1,0,0
,1,8,49,12,0,0,0
7.25,1,12,48,14,1,0,0
,0,12,48,1,1,1,0
15,0,14,46,20,1,1,0
,0,10,49,41,0,0,0
17,0,12,46,17,0,0,0
8.8699999999999992,0,12,48,67,1,0,0
,0,12,46,7,0,0,0
41.850000000000001,0,12,52,20,0,0,0
14.25,0,15,50,89,1,0,0
,0,16,49,68,1,0,0
26.620000000000001,0,16,49,87,1,0,0
115.38,0,20,48,83,1,0,0
,0,12,48,41,1,0,0
35,0,15,48,71,1,0,0
28.329999999999998,0,20,47,74,0,0,0
6.5999999999999996,0,18,52,85,1,0,0
115.38,0,20,51,96,0,0,0
57.689999999999998,0,17,48,69,1,0,0
,0,16,48,83,1,0,0
109.5,0,19,52,75,1,0,0
113.31999999999999,0,19,46,99,0,0,0
,0,12,51,27,0,0,0
52.439999999999998,0,18,47,95,0,0,0
137.36000000000001,0,20,46,80,0,0,0
38.460000000000001,0,14,46,42,0,1,0
,1,10,46,10,1,0,0
,1,12,49,35,1,0,0
49.140000000000001,0,14,50,94,0,0,0
30,0,16,49,98,1,0,0
36.049999999999997,1,17,52,98,0,0,0
24,1,17,49,99,0,0,0
320.50999999999999,0,15,47,74,0,0,0
20.059999999999999,0,19,50,73,1,0,0
43.259999999999998,1,12,52,45,0,0,0
,1,13,48,67,1,0,0
21.850000000000001,0,15,50,59,1,1,0
98.549999999999997,0,17,50,96,1,0,0
57.689999999999998,0,16,49,99,0,0,0
15.630000000000001,0,14,46,44,0,0,0
19.23,0,12,49,77,1,0,0
36.049999999999997,0,12,49,83,0,0,0
60.090000000000003,0,13,49,55,0,0,0
,0,15,51,63,1,0,0
,0,20,48,98,0,0,0
10.09,0,14,51,44,1,0,0
33.439999999999998,0,18,46,48,0,0,0
7.8399999999999999,0,12,48,19,1,1,0
14.33,0,13,50,13,1,0,1
11.039999999999999,0,13,46,29,1,0,1
,1,20,52,99,1,0,0
38.890000000000001,0,12,53,13,0,1,0
15.76,0,14,50,73,0,0,0
,0,13,50,71,1,0,0
,0,12,48,30,1,0,0
24.780000000000001,0,12,45,65,0,0,0
,0,13,47,21,1,0,0
6.1500000000000004,0,20,49,53,0,0,0
6.4100000000000001,0,14,47,41,1,0,0
7.25,0,14,49,24,1,0,1
12.24,1,12,52,30,1,0,0
3.48,1,12,51,40,1,0,0
16.579999999999998,1,13,45,47,1,0,0
11.529999999999999,0,12,47,30,1,0,0
10.57,0,9,50,58,1,0,0
,0,17,52,68,1,0,0
9.0500000000000007,0,18,46,44,1,0,0
64.900000000000006,0,16,47,63,0,0,0
,1,8,51,2,0,0,0
9.5,1,12,47,16,1,0,0
2.7400000000000002,0,12,47,23,0,0,1
,1,12,51,27,1,0,1
,0,12,52,27,0,0,1
40.060000000000002,0,15,46,16,0,0,1
14.720000000000001,1,15,52,25,1,0,1
3.4100000000000001,1,12,53,21,0,0,1
14.43,0,13,51,20,1,0,1
9.6799999999999997,0,10,49,9,1,0,1
,0,11,47,26,0,0,1
,1,12,51,16,0,0,1
,0,12,51,4,0,0,1
,0,12,46,3,0,0,0
10,0,12,45,,1,0,1
,0,12,47,9,1,0,1
,0,12,50,13,1,0,1
4.1799999999999997,1,12,47,2,1,0,1
14.529999999999999,1,12,45,3,1,0,1
40.700000000000003,0,20,46,46,1,0,0
,0,16,48,48,0,0,0
,0,16,47,65,0,0,0
5.4900000000000002,1,13,51,23,0,0,0
9.6099999999999994,0,20,46,67,0,0,0
29.920000000000002,0,18,47,59,1,0,0
55.549999999999997,0,12,48,35,0,0,0
,0,14,51,52,1,0,0
34.609999999999999,0,16,45,82,1,0,0
10.800000000000001,0,15,49,69,1,0,0
13.92,1,15,50,63,1,0,0
15.48,1,14,48,49,0,0,0
20.670000000000002,1,14,47,62,1,0,0
19.23,0,12,46,22,0,0,0
79.909999999999997,0,19,47,81,1,0,0
25.640000000000001,0,16,52,78,1,0,0
5.4900000000000002,0,12,47,24,0,0,0
26.870000000000001,0,12,50,65,1,0,0
,0,12,51,41,1,0,0
7.5,1,10,50,14,1,0,0
,0,14,51,16,1,0,1
20,0,12,51,83,1,0,0
10,1,12,50,13,0,0,0
10,1,12,49,42,1,0,0
19.75,0,16,50,91,1,0,0
16.120000000000001,0,14,52,79,1,0,0
13.949999999999999,0,15,47,47,1,0,0
14,0,11,48,56,1,0,0
21.09,0,16,46,71,0,0,0
16.489999999999998,0,12,48,9,0,0,0
,0,13,45,51,1,0,0
7.0499999999999998,1,10,50,36,0,0,0
12.5,1,12,49,16,0,0,0
7.5,1,15,47,35,1,0,0
4.3300000000000001,0,12,52,26,0,0,0
24.75,0,16,50,56,1,0,0
19.23,0,12,50,80,0,1,0
18.5,0,12,48,62,1,1,0
,0,17,47,81,1,1,0
16.02,0,12,48,54,0,0,0
14.199999999999999,1,12,50,59,0,0,0
23.07,1,12,47,6,0,0,0
,0,12,52,51,0,1,0
2.1600000000000001,1,12,52,31,1,0,0
10,0,13,48,59,0,0,0
33.649999999999999,1,13,50,75,1,0,0
29.800000000000001,0,18,48,69,1,0,0
15.039999999999999,1,12,45,37,1,0,0
42.539999999999999,0,13,46,44,0,0,0
25,0,12,50,45,0,0,0
1.04,0,12,48,22,1,0,0
19.23,0,12,51,,0,0,0
15.1,1,12,47,47,0,0,0
39.609999999999999,1,12,47,73,1,0,0
19.73,1,13,46,77,1,0,0
,0,12,50,15,0,0,0
9.6099999999999994,1,16,46,88,0,0,0
27.5,0,12,50,32,0,0,0
12.01,0,18,48,72,0,0,0
11.43,0,20,45,49,1,0,0
,0,20,51,92,0,0,0
27.649999999999999,0,13,48,62,0,0,0
20.780000000000001,1,12,49,43,1,0,0
,1,14,47,32,0,0,0
13.789999999999999,0,13,49,64,0,0,0
3.7200000000000002,0,12,46,40,1,0,0
10.02,0,12,45,38,1,0,0
38.460000000000001,1,14,48,72,0,0,0
,1,10,50,9,0,0,0
12.140000000000001,1,12,45,20,0,0,0
25,1,20,45,76,0,0,0
9.3000000000000007,0,12,51,38,0,0,0
16.149999999999999,0,13,49,67,0,0,0
23.25,0,16,51,62,1,0,0
12.449999999999999,0,12,48,45,1,0,0
10,0,14,49,81,1,0,0
18.25,0,12,48,18,0,0,0
37.009999999999998,0,16,47,42,1,0,0
15.23,0,12,48,49,1,0,0
43.259999999999998,1,17,46,63,0,0,0
,0,12,52,51,1,1,0
11.02,0,15,52,58,1,0,0
34.170000000000002,0,13,46,4,0,1,0
,0,10,52,,0,0,0
,0,14,52,62,0,0,0
7.5,0,12,49,71,1,0,0
10.25,1,12,47,23,1,0,0
12.300000000000001,1,17,52,80,1,0,0
,0,17,47,67,1,0,0
19,1,12,47,10,0,0,0
,1,11,46,6,1,0,0
17.300000000000001,1,10,46,38,0,1,0
40.689999999999998,1,12,50,58,0,1,0
31.25,0,12,47,24,1,0,0
,0,15,46,23,0,0,0
21.629999999999999,0,14,52,13,0,1,0
55.469999999999999,0,17,47,46,0,1,0
9.1099999999999994,0,12,52,,1,0,0
28.84,0,12,49,33,1,0,0
41.25,1,16,51,90,0,0,0
19.5,0,13,53,49,0,0,0
27.690000000000001,0,17,50,42,1,0,0
18.16,0,14,49,27,0,0,0
8,1,12,47,12,1,0,0
,1,13,46,7,1,0,0
,0,12,47,46,1,0,0
37.009999999999998,0,14,46,14,0,0,0
6.4100000000000001,0,12,47,63,0,0,0
12.57,1,12,45,13,0,0,0
,0,12,51,25,1,0,0
6.25,0,16,45,,1,0,0
26.440000000000001,0,14,51,59,0,1,0
32.479999999999997,0,16,49,41,0,1,0
87.409999999999997,0,20,47,53,0,1,0
17.199999999999999,0,15,46,41,1,1,0
,0,12,48,52,1,0,0
37.770000000000003,0,14,51,44,0,0,0
17.5,0,13,47,65,0,0,0
19.23,0,18,45,80,0,0,0
27.350000000000001,0,12,49,20,0,0,0
17,0,12,47,33,0,0,0
21.579999999999998,1,15,46,30,1,0,0
50.439999999999998,1,13,46,36,0,0,0
20.52,0,13,49,28,1,0,0
40.859999999999999,1,13,47,26,1,0,0
23.25,1,12,52,30,0,0,0
21.489999999999998,1,12,46,38,1,0,0
8,0,15,50,19,1,0,0
,1,12,48,18,0,0,0
14.57,1,12,48,42,1,1,0
,0,12,49,53,1,0,0
17.5,0,14,52,66,0,0,0
29.800000000000001,0,16,52,12,1,0,0
,0,12,51,4,1,0,0
52.079999999999998,1,14,46,40,0,0,0
22.789999999999999,0,13,49,6,0,0,0
15,0,12,52,82,1,0,0
,0,11,47,11,0,0,0
,0,12,48,37,1,0,0
14.800000000000001,1,12,47,39,1,0,0
12.01,0,13,50,32,0,0,0
,0,14,50,39,1,0,0
6.2000000000000002,0,12,47,42,1,0,0
9.5,0,13,47,14,1,0,0
26.739999999999998,0,12,45,19,0,0,0
17,0,8,49,7,0,0,0
14.039999999999999,0,12,47,14,1,0,0
19.440000000000001,0,12,49,8,0,0,0
20,0,12,48,37,0,0,0
16.399999999999999,0,12,49,1,1,0,0
,0,12,47,22,1,0,0
13.24,0,16,51,93,1,0,0
20,0,12,52,35,1,0,0
10.17,0,16,51,96,1,0,0
,0,12,49,58,1,0,0
18.989999999999998,0,12,47,13,0,0,0
17,1,13,48,44,1,0,0
18.77,1,12,45,14,1,0,0
10.57,0,12,51,36,1,0,0
28.530000000000001,0,17,51,62,1,0,0
14.15,0,12,50,62,0,0,0
,0,12,47,6,0,0,0
,0,13,45,30,1,0,0
19.23,0,18,50,81,1,0,0
22.68,0,12,46,75,1,0,0
,0,16,52,91,0,0,0
,1,12,47,27,1,0,0
14.32,0,12,46,25,0,0,0
13.75,0,12,50,22,0,0,0
9.75,0,13,47,15,1,0,0
10.6,0,12,53,,1,0,0
28.34,0,19,46,91,1,0,0
3.0699999999999998,1,12,45,16,0,0,0
,0,12,45,41,0,0,0
,0,14,46,48,1,0,0
,1,17,49,55,1,0,0
21,1,12,48,81,0,0,0
7.6500000000000004,1,12,46,68,1,0,0
9.4700000000000006,1,14,47,83,0,0,0
1.6000000000000001,0,12,52,80,0,0,0
,0,12,52,40,0,0,0
,1,9,47,,0,0,0
4.7999999999999998,0,20,52,90,1,0,0
22.66,0,16,49,90,1,0,0
9,0,12,49,62,1,0,0
,0,12,49,33,1,0,0
17.690000000000001,0,13,48,20,0,0,0
14.42,0,14,46,67,1,0,0
10.35,1,12,49,,1,0,0
24.100000000000001,1,15,50,85,1,0,0
9.6799999999999997,1,14,51,42,1,0,0
12.789999999999999,0,16,49,60,0,0,0
,0,12,50,65,0,0,0
22.59,0,12,47,28,0,0,0
2.6899999999999999,0,12,51,50,0,0,0
15.300000000000001,1,12,47,29,1,0,0
,0,14,51,73,1,0,0
7.5,0,14,50,16,1,0,0
32.049999999999997,0,16,47,82,1,0,0
30.760000000000002,0,16,46,58,0,0,0
25.780000000000001,0,19,49,52,0,0,0
11.619999999999999,0,16,46,44,0,0,0
33.329999999999998,0,14,47,39,0,0,0
53.409999999999997,0,16,45,53,0,0,0
8.8000000000000007,0,13,51,58,1,0,0
11.5,0,14,49,11,0,0,0
17.48,0,18,46,65,1,0,0
28.84,0,16,49,57,0,0,0
11.4,0,12,46,51,1,0,0
12.56,0,14,50,37,0,0,0
18.039999999999999,0,12,47,49,0,0,0
16.199999999999999,0,12,45,17,0,0,0
34.880000000000003,0,14,46,59,0,0,0
12.9,0,13,47,44,1,0,0
11.699999999999999,0,15,48,35,0,0,0
23.75,0,12,49,69,0,0,0
18.629999999999999,0,12,48,22,0,0,0
7.75,0,14,47,19,0,0,0
42.060000000000002,0,15,45,14,0,0,0
13.109999999999999,0,12,48,80,0,0,0
15.17,0,16,49,74,0,0,0
46.149999999999999,0,13,48,63,1,0,0
7.25,0,12,46,17,1,0,0
0.84999999999999998,0,12,50,67,0,0,0
4.2800000000000002,0,16,50,88,1,0,0
13.779999999999999,0,16,48,84,1,0,0
15.27,0,16,45,60,1,0,0
,0,12,49,5,0,0,0
1.28,0,12,46,68,1,0,0
23.66,0,14,49,92,0,0,0
14.85,0,12,48,32,0,0,0
,0,12,47,12,1,0,0
25.48,1,16,45,95,1,0,0
21.629999999999999,0,12,48,51,0,0,0
7.6900000000000004,0,13,49,54,0,0,0
14,0,12,45,46,1,0,0
15,0,16,48,73,1,0,0
34.299999999999997,0,17,52,99,1,0,0
21.23,0,14,52,84,0,0,0
18.07,1,17,49,60,1,0,0
29.969999999999999,0,14,46,77,0,0,0
17.710000000000001,0,16,46,83,1,0,0
23.07,0,18,47,58,0,0,0
12.65,0,17,45,50,0,0,0
26,0,12,49,71,0,0,0
15.300000000000001,0,15,51,93,1,0,0
55.549999999999997,0,16,46,70,0,0,0
14.25,0,12,47,54,0,0,0
,0,10,52,46,0,0,0
9.2899999999999991,0,12,49,94,0,0,0
23,0,12,51,27,0,0,0
15.52,0,13,46,48,1,0,0
67.299999999999997,0,12,47,67,0,0,0
25,0,16,52,83,1,0,0
15,0,12,46,16,0,0,0
38,0,14,46,35,1,0,0
16,0,12,47,30,1,0,0
14.42,0,16,47,73,0,0,0
,0,12,46,13,0,0,0
30,0,14,49,98,0,0,0
13.73,0,13,50,40,0,0,0
19.23,0,16,51,53,0,0,0
,0,16,49,98,0,0,0
15.5,0,12,48,85,0,0,0
23,0,16,47,48,0,0,0
42.649999999999999,0,17,48,87,0,0,0
44.869999999999997,0,16,47,89,0,0,0
7.0300000000000002,0,12,49,82,1,0,0
25.5,0,12,52,75,1,0,0
,0,10,46,1,0,0,0
,0,12,49,98,1,0,0
19.609999999999999,0,14,49,62,1,0,0
21.219999999999999,0,12,45,68,1,0,0
17.300000000000001,0,16,50,72,0,0,0
16.48,0,13,49,68,0,0,0
13.84,0,12,48,70,0,0,0
13.69,0,12,46,24,1,0,0
,0,16,48,94,1,0,0
,0,16,47,95,0,0,0
1.8700000000000001,0,12,45,87,0,0,0
,0,14,48,30,0,0,0
11,0,15,47,30,1,0,0
8.75,0,12,48,2,0,0,0
,0,12,46,13,0,0,0
9,0,14,46,27,1,0,0
5.3700000000000001,0,9,50,14,0,0,0
14.48,0,8,47,8,0,0,0
,0,7,48,1,1,0,0
8.1300000000000008,0,7,45,5,0,0,0
4.8399999999999999,0,12,49,12,1,0,0
21,0,12,48,33,0,0,0
,0,12,47,30,1,0,0
19.859999999999999,0,13,49,32,1,0,0
,0,12,45,34,1,0,0
,0,8,48,7,1,0,0
15.640000000000001,0,12,45,12,0,0,0
,0,12,52,10,0,0,0
8.5,0,14,49,,1,0,0
36.049999999999997,0,14,47,,1,0,0
,0,13,51,,1,0,1
26.84,0,8,45,1,0,0,0
,0,12,48,13,1,0,0
,0,13,46,12,1,0,1
,1,12,50,7,1,0,1
10.15,0,13,46,12,1,0,1
,0,8,47,2,0,0,0
,0,9,45,3,1,0,0
18.969999999999999,0,12,48,42,0,0,0
,0,12,47,8,1,0,0
8.3399999999999999,1,13,47,76,1,0,0
18.5,0,12,53,53,1,0,0
40.060000000000002,1,18,48,34,1,0,0
,0,12,51,1,0,0,1
14.880000000000001,1,12,48,72,1,0,0
,0,12,52,62,1,0,0
1.73,1,12,49,1,1,0,1
1.8500000000000001,0,12,46,5,1,0,1
32,1,17,46,84,1,0,0
12.4,0,12,50,2,1,0,1
41.200000000000003,1,15,51,17,1,0,1
12,1,12,49,20,0,0,1
5.7599999999999998,1,16,45,17,1,0,1
14.25,0,12,48,25,1,0,0
,1,12,50,36,1,0,0
,0,11,52,18,1,0,0
65.700000000000003,0,20,53,93,0,0,0
23.5,0,12,50,42,0,0,0
13.41,0,12,47,46,0,0,0
27.879999999999999,0,12,50,,0,0,0
,1,11,52,13,0,0,0
,1,12,49,67,0,0,0
17.5,0,14,46,36,0,0,0
11.109999999999999,0,13,46,23,0,0,0
10,0,12,47,20,1,0,0
45.670000000000002,0,16,46,74,0,0,0
6.6600000000000001,0,12,50,16,1,0,0
,0,12,47,11,1,0,0
19.23,0,12,50,27,1,0,0
11.25,0,12,49,9,1,0,0
,0,12,48,18,1,0,0
13.869999999999999,0,14,49,65,1,0,0
11.529999999999999,0,17,46,47,0,0,0
12,0,16,50,94,0,0,0
12.5,0,12,45,33,0,0,0
9.0099999999999998,1,15,48,51,1,0,1
,1,10,48,1,0,0,1
,1,14,45,8,1,0,1
,1,8,47,1,0,0,0
10,0,12,49,70,0,0,0
5.4900000000000002,0,12,48,65,1,0,0
,0,12,51,37,1,0,0
15,0,8,48,9,0,0,0
,1,8,51,12,1,0,0
7.6200000000000001,0,9,50,2,0,0,0
23.140000000000001,1,12,50,26,1,0,0
14.42,0,10,50,5,0,0,0
,1,12,50,10,1,0,0
34.18,0,12,52,75,0,0,0
8.8000000000000007,0,12,53,45,0,0,0
,0,12,45,29,1,0,0
23,0,12,47,16,0,0,0
144.16,0,12,48,31,1,0,1
6.4500000000000002,0,12,47,5,1,0,1
28.84,0,12,46,10,0,0,1
15.5,0,12,45,52,0,0,1
40.060000000000002,0,14,47,33,0,0,0
47.299999999999997,0,17,48,79,0,0,0
,0,12,48,11,1,0,0
13.5,0,12,50,38,0,0,0
18.600000000000001,0,12,46,37,1,0,0
,0,12,52,21,1,0,0
9.5500000000000007,0,12,46,11,1,0,0
10.92,0,12,45,13,1,0,0
16,1,9,50,42,0,0,0
11.869999999999999,1,12,48,24,1,0,0
22.359999999999999,1,9,46,30,0,0,0
6.9199999999999999,1,12,52,66,1,0,0
11.83,0,9,45,4,0,0,0
53.200000000000003,1,13,52,60,1,0,0
17,0,12,47,1,0,0,0
9.6099999999999994,1,12,48,38,1,0,0
,1,12,45,5,1,0,0
12.539999999999999,0,16,49,45,1,0,0
16.82,1,12,47,47,1,0,0
18.75,0,14,47,43,1,0,0
10.380000000000001,0,12,47,74,1,0,0
11.529999999999999,0,12,52,69,0,0,0
,0,12,50,34,1,0,0
9.5,0,12,47,67,1,0,0
,0,12,45,35,1,0,0
12,1,12,51,18,1,0,0
11.42,0,12,47,6,1,0,0
24.41,0,12,46,23,0,0,0
25,0,12,45,28,1,0,0
30.949999999999999,0,12,46,16,0,0,0
17.18,0,12,52,86,0,0,0
12.619999999999999,0,9,53,8,0,0,0
,0,9,47,13,1,0,0
19.23,0,16,50,76,0,0,0
,0,16,46,62,1,0,0
24.280000000000001,1,19,50,87,0,0,0
26.75,0,20,49,60,0,0,0
1.3400000000000001,0,14,50,31,1,0,0
17.440000000000001,0,18,52,93,1,0,0
,0,20,52,93,1,0,0
41.020000000000003,0,16,51,65,0,0,0
10,0,12,51,,0,0,0
,0,9,50,1,0,0,0
,0,10,45,4,1,0,0
14.5,1,12,48,4,1,0,0
11.109999999999999,0,12,46,22,0,0,0
15.94,0,14,47,15,1,0,0
,0,18,49,,0,0,0
7.25,0,13,45,7,0,0,1
14.15,1,13,49,33,1,0,1
14,0,12,47,1,0,0,1
13.619999999999999,0,12,45,10,1,0,1
10.43,0,14,51,28,1,0,1
24.559999999999999,0,12,52,3,0,0,1
10.5,0,12,51,5,0,0,1
14.9,0,16,49,39,0,0,1
,0,13,46,24,1,0,1
18.07,0,17,45,36,0,0,0
49.509999999999998,0,20,51,98,0,0,0
17.09,0,19,49,75,1,0,0
21.25,0,12,47,49,0,0,0
27.77,0,12,45,22,1,0,0
,0,14,50,35,1,0,0
,0,12,48,37,0,0,0
8,1,12,45,3,0,0,1
6.0700000000000003,0,12,45,1,0,0,1
12,1,13,45,44,1,0,1
10.15,1,16,50,54,1,0,1
9,1,12,46,14,0,0,1
,1,12,45,10,0,0,1
12.18,0,12,52,6,0,0,1
50,0,12,47,6,0,0,1
25,0,12,49,,0,0,1
23,0,14,50,,0,0,1
7.3200000000000003,1,12,49,1,1,0,1
8.1699999999999999,1,13,48,7,1,0,1
,1,12,51,,0,0,1
,1,12,51,7,0,0,1
,1,6,49,6,0,0,1
35.359999999999999,0,14,46,38,1,0,1
7.6500000000000004,0,12,46,30,1,0,1
11,0,13,45,21,1,0,1
,0,13,50,91,1,0,0
13.48,1,13,52,81,0,0,0
,1,12,48,3,0,0,0
21.359999999999999,0,18,51,94,0,0,0
,1,14,50,48,1,0,0
13.65,1,12,46,49,0,0,0
,0,12,49,68,1,0,0
49.030000000000001,0,17,48,83,0,0,0
,0,14,52,58,1,0,0
45.670000000000002,0,16,45,63,1,0,0
18.260000000000002,0,14,52,74,0,0,0
,0,12,50,76,0,0,0
,0,15,49,58,1,0,0
8,1,10,52,1,0,0,1
38.460000000000001,0,16,51,77,0,0,0
,1,20,52,99,0,0,0
39.25,0,12,53,81,0,0,0
24.030000000000001,0,12,52,77,1,0,0
25.48,0,20,47,35,1,0,0
22.260000000000002,0,12,46,82,0,0,0
10.5,0,13,46,48,1,0,0
34.609999999999999,1,16,52,78,1,0,0
13,0,17,51,70,1,0,1
27.469999999999999,0,12,45,38,0,0,0
8,0,13,51,90,0,0,0
25,0,13,50,27,0,0,0
,1,12,48,7,1,0,0
,0,7,46,14,1,0,0
8,0,12,49,6,1,0,1
13.58,1,12,49,11,1,0,0
23.280000000000001,1,12,47,74,1,0,0
12,1,12,47,33,1,0,0
42,0,19,52,77,1,1,0
,1,11,50,36,0,0,0
19.530000000000001,0,12,50,,0,0,0
12,1,12,46,45,0,0,0
27.690000000000001,1,19,51,66,1,0,0
25,1,12,51,43,0,0,0
25,0,12,52,52,0,0,0
11.75,0,13,52,73,0,0,0
22,0,14,51,99,0,0,0
34.609999999999999,0,12,49,88,0,0,0
76.920000000000002,0,17,46,81,1,0,0
12.5,1,13,52,57,1,0,0
18.370000000000001,0,12,49,66,0,0,0
12,0,12,50,72,1,0,0
10,0,12,49,57,1,0,0
25.93,0,14,52,81,1,0,0
,0,13,49,,1,0,0
19.030000000000001,0,18,49,90,1,0,0
18.600000000000001,1,12,46,38,0,0,0
17.25,0,12,47,66,1,0,0
11,0,11,46,49,1,0,0
20.34,0,12,50,36,0,0,0
,1,12,47,3,1,0,0
28.84,0,12,47,66,1,0,0
15.06,0,12,48,6,0,1,0
,1,13,50,62,1,1,0
32.549999999999997,1,16,50,53,1,1,0
19.18,1,15,50,98,0,1,0
20.48,0,15,48,40,1,1,0
23.07,1,14,46,16,0,1,0
18.5,0,16,50,41,1,1,0
10,0,14,51,13,1,1,0
8,0,14,48,16,1,1,0
8.6500000000000004,0,12,50,6,0,1,0
10,0,12,46,20,1,1,0
14.6,0,13,47,32,0,1,0
24.510000000000002,0,12,49,71,0,1,0
18.84,0,16,53,25,1,1,0
10,0,13,48,27,1,1,0
7.25,1,13,50,17,1,1,0
,1,12,46,17,0,1,0
33.649999999999999,0,19,45,45,1,1,0
10.17,1,12,47,17,0,1,0
15.76,1,14,51,27,0,1,0
20.59,0,12,52,8,0,1,0
11.65,1,9,47,3,0,1,0
13.5,0,12,52,28,0,1,0
15.859999999999999,0,12,49,21,0,1,0
,1,16,48,8,1,1,0
7.25,1,12,47,6,0,1,0
12.31,0,15,47,71,1,1,0
,0,16,45,83,0,1,0
26.440000000000001,0,15,50,80,1,1,0
11.17,0,15,48,55,1,1,0
120.19,0,16,46,84,0,1,0
8,0,14,46,13,1,1,0
23.18,0,12,47,53,1,1,0
6.9699999999999998,0,15,51,14,1,1,0
13,0,14,50,7,1,1,0
23.5,0,9,49,6,0,1,0
,0,10,47,12,1,1,0
7.25,0,12,46,,1,1,0
17.48,1,14,49,45,0,1,0
14,0,13,46,6,0,1,0
9.25,0,12,46,3,0,1,0
12.699999999999999,0,9,50,22,1,1,0
13.859999999999999,0,12,46,16,1,1,0
,0,12,48,6,1,1,0
28.359999999999999,1,13,46,,0,1,0
27.399999999999999,0,16,52,86,0,1,0
28.84,0,19,47,70,1,1,0
9.5,0,12,51,22,0,1,0
120.93000000000001,1,12,52,18,1,1,0
20,1,13,49,5,0,1,0
6.9699999999999998,1,12,46,3,0,1,0
9.5,1,14,48,73,1,1,0
,1,8,52,1,1,1,0
19,1,15,49,26,1,1,0
,0,12,47,19,1,1,0
13,0,12,52,42,0,1,0
,0,12,51,37,1,1,0
23.07,0,15,48,35,1,1,0
15.5,0,12,49,16,1,1,0
10.57,1,12,51,40,1,1,0
,0,9,48,2,1,1,0
15.859999999999999,0,12,50,,0,1,0
13.01,0,15,50,28,1,1,0
23.350000000000001,0,15,51,62,0,1,0
12.98,0,14,47,41,1,1,0
7.25,1,12,51,1,1,1,0
8.25,0,5,49,1,0,1,0
13.67,0,14,51,49,0,1,0
2.9300000000000002,0,10,52,1,1,1,0
0.10000000000000001,0,6,52,1,1,1,0
5.7599999999999998,0,15,49,10,1,1,0
